sentence_id,text,label
HCH_006_001_000283,木華黎,PER
HCH_006_001_000283,遼東,LOC
HCH_006_001_000283,高,LOC
HCH_006_001_000283,盧琮,PER
HCH_006_001_000283,金,PER
HCH_006_001_000283,扑,PER
HCH_006_001_000283,朴,PER
HCH_006_001_000284,錦,LOC
HCH_006_001_000284,張鯨,PER
HCH_006_001_000284,節度使,TITLE
HCH_006_001_000284,臨海,LOC
HCH_006_001_000284,遣使,TITLE
HCH_006_001_000285,十年乙亥春正月,TME
HCH_006_001_000285,金,LOC
HCH_006_001_000285,元帥,TITLE
HCH_006_001_000285,七,NUM
HCH_006_001_000285,通,LOC
HCH_006_001_000285,七,NUM
HCH_006_001_000285,元帥,TITLE
HCH_006_001_000286,二月,TME
HCH_006_001_000286,木華黎,PER
HCH_006_001_000286,北京,LOC
HCH_006_001_000286,金,LOC
HCH_006_001_000286,元帥,TITLE
HCH_006_001_000286,寅答虎,PER
HCH_006_001_000286,烏古倫,PER
HCH_006_001_000286,寅答虎,PER
HCH_006_001_000286,吾也,PER
HCH_006_001_000286,都元帥,TITLE
HCH_006_001_000287,興中,LOC
HCH_006_001_000287,元帥,TITLE
HCH_006_001_000287,石天應,PER
HCH_006_001_000287,天應,PER
HCH_006_001_000287,興中,LOC
HCH_006_001_000288,三月,TME
HCH_006_001_000288,金,LOC
HCH_006_001_000288,御史,TITLE
HCH_006_001_000288,李英,PER
HCH_006_001_000288,中都,LOC
HCH_006_001_000288,霸,LOC
HCH_006_001_000289,夏四月,TME
HCH_006_001_000289,清,LOC
HCH_006_001_000289,順,LOC
HCH_006_001_000290,張鯨,PER
HCH_006_001_000290,北京,LOC
HCH_006_001_000290,十,NUM
HCH_006_001_000291,鯨,PER
HCH_006_001_000292,鯨,PER
HCH_006_001_000292,致,PER
HCH_006_001_000292,錦,LOC
HCH_006_001_000292,漢,LOC
HCH_006_001_000292,皇帝,TITLE
HCH_006_001_000293,五月庚申,TME
HCH_006_001_000293,金中都,LOC
HCH_006_001_000293,完顏福興,PER
HCH_006_001_000293,抹撚盡忠,PER
HCH_006_001_000293,明安,PER
HCH_006_001_000294,桓,LOC
HCH_006_001_000294,涼涇,LOC
HCH_006_001_000295,忽都忽,PER
HCH_006_001_000295,中都,LOC
HCH_006_001_000296,秋七月,TME
HCH_006_001_000296,紅羅山,LOC
HCH_006_001_000296,杜秀,PER
HCH_006_001_000296,秀,PER
HCH_006_001_000296,錦,LOC
HCH_006_001_000296,節度使,TITLE
HCH_006_001_000297,乙職里,PER
HCH_006_001_000297,金,LOC
HCH_006_001_000297,河北,LOC
HCH_006_001_000297,山東,LOC
HCH_006_001_000297,未下諸城,LOC
HCH_006_001_000297,河南,LOC
HCH_006_001_000299,史天倪,PER
HCH_006_001_000299,都元帥,TITLE
HCH_006_001_000300,八月,TME
HCH_006_001_000300,天倪,PER
HCH_006_001_000300,平,LOC
HCH_006_001_000300,金經略使,TITLE
HCH_006_001_000300,乞住,PER
HCH_006_001_000301,木華黎,PER
HCH_006_001_000301,史進道,PER
HCH_006_001_000301,廣寧,LOC
HCH_006_001_000302,八百六十,NUM
HCH_006_001_000302,二,NUM
HCH_006_001_000303,冬十月,TME
HCH_006_001_000303,金,LOC
HCH_006_001_000303,萬,NUM
HCH_006_001_000303,遼東,LOC
HCH_006_001_000304,十一月,TME
HCH_006_001_000304,耶律留哥,PER
HCH_006_001_000304,斜闍,PER
HCH_006_001_000305,史天祥,PER
HCH_006_001_000305,興,LOC
HCH_006_001_000305,節度使,TITLE
HCH_006_001_000305,趙守玉,PER
HCH_006_001_000306,十一年丙子,TME
HCH_006_001_000306,廬朐河,LOC
HCH_006_001_000307,張致,PER
HCH_006_001_000307,興中,LOC
HCH_006_001_000307,木華黎,PER
HCH_006_001_000308,三,NUM
HCH_006_001_000308,西夏,LOC
HCH_006_001_000308,關中,LOC
HCH_006_001_000308,潼關,LOC
HCH_006_001_000308,獲金西安軍,ORG
HCH_006_001_000308,節度使,TITLE
HCH_006_001_000308,尼龐古蒲魯虎,PER
HCH_006_001_000308,汝,LOC
HCH_006_001_000308,汴京,LOC
HCH_006_001_000309,冬十月,TME
HCH_006_001_000309,蒲,PER
HCH_006_001_000309,萬,NUM
HCH_006_001_000309,帖哥,PER
HCH_006_001_000310,夏,LOC
HCH_006_001_000311,十二年丁丑,TME
HCH_006_001_000311,夏,LOC
HCH_006_001_000311,祁和尚,PER
HCH_006_001_000311,武平,LOC
HCH_006_001_000311,史天祥,PER
HCH_006_001_000311,金,LOC
HCH_006_001_000311,元帥,TITLE
HCH_006_001_000312,察罕,PER
HCH_006_001_000312,金,LOC
HCH_006_001_000312,夾谷,LOC
HCH_006_001_000312,霸,LOC
HCH_006_001_000312,金,LOC
HCH_006_001_000312,察罕,PER
HCH_006_001_000313,秋八月,TME
HCH_006_001_000313,木華黎,PER
HCH_006_001_000313,太師,TITLE
HCH_006_001_000313,漢諸軍,ORG
HCH_006_001_000313,城,LOC
HCH_006_001_000313,蠡,LOC
HCH_006_001_000314,大名,LOC
HCH_006_001_000314,益都,LOC
HCH_006_001_000314,淄,LOC
HCH_006_001_000314,登,LOC
HCH_006_001_000314,萊,LOC
HCH_006_001_000314,濰,LOC
HCH_006_001_000314,密,LOC
HCH_006_001_000315,禿滿,PER
HCH_006_001_000315,鉢魯完,PER
HCH_006_001_000315,朵魯伯,PER
HCH_006_001_000316,十三年戊寅秋八月,TME
HCH_006_001_000316,紫荊口,LOC
HCH_006_001_000316,金,LOC
HCH_006_001_000316,元帥,TITLE
HCH_006_001_000316,張柔,PER
HCH_006_001_000317,木華黎,PER
HCH_006_001_000317,西京,LOC
HCH_006_001_000317,河東,LOC
HCH_006_001_000317,太原,LOC
HCH_006_001_000317,平陽,LOC
HCH_006_001_000317,忻,LOC
HCH_006_001_000317,代,LOC
HCH_006_001_000317,澤,LOC
HCH_006_001_000317,潞,LOC
HCH_006_001_000317,汾,LOC
HCH_006_001_000317,霍,LOC
HCH_006_001_000318,金,LOC
HCH_006_001_000318,武仙,PER
HCH_006_001_000318,滿,LOC
HCH_006_001_000318,張柔,PER
HCH_006_001_000319,夏,LOC
HCH_006_001_000319,王城,LOC
HCH_006_001_000319,夏,LOC
HCH_006_001_000319,李遵頊,PER
HCH_006_001_000319,西涼,LOC
HCH_006_001_000320,六,NUM
HCH_006_001_000320,哥,PER
HCH_006_001_000320,高麗江東,LOC
HCH_006_001_000320,哈真,PER
HCH_006_001_000320,札剌,PER
HCH_006_001_000320,高麗,LOC
HCH_006_001_000320,㬚,PER
HCH_006_001_000321,十四年己卯,TME
HCH_006_001_000321,張柔,PER
HCH_006_001_000321,武仙,LOC
HCH_006_001_000321,祁陽,LOC
HCH_006_001_000321,曲陽,LOC
HCH_006_001_000321,中山,LOC
HCH_006_001_000322,夏六月,TME
HCH_006_001_000322,西域殺使,TITLE
HCH_006_001_000322,訛答剌城,LOC
HCH_006_001_000322,哈只兒只蘭禿,PER
HCH_006_001_000323,木華黎,PER
HCH_006_001_000323,岢,LOC
HCH_006_001_000323,嵐,LOC
HCH_006_001_000323,吉,LOC
HCH_006_001_000323,隰,LOC
HCH_006_001_000323,絳,LOC
HCH_006_001_000324,十五年庚辰春三月,TME
HCH_006_001_000324,蒲華,LOC
HCH_006_001_000325,夏五月,TME
HCH_006_001_000325,尋思干城,LOC
HCH_006_001_000325,石,LOC
HCH_006_001_000325,兒,LOC
HCH_006_001_000325,的石河,LOC
HCH_006_001_000326,斡脫羅兒城,LOC
HCH_006_001_000327,木華黎,PER
HCH_006_001_000327,真定,LOC
HCH_006_001_000327,武仙,PER
HCH_006_001_000328,史天倪,PER
HCH_006_001_000328,河北,LOC
HCH_006_001_000328,都元帥,TITLE
HCH_006_001_000328,行府,LOC
HCH_006_001_000328,仙,PER
HCH_006_001_000329,東平,LOC
HCH_006_001_000329,嚴實,PER
HCH_006_001_000329,彰德,LOC
HCH_006_001_000329,大名,LOC
HCH_006_001_000329,磁,LOC
HCH_006_001_000329,洺,LOC
HCH_006_001_000329,恩,LOC
HCH_006_001_000329,博,LOC
HCH_006_001_000329,滑,LOC
HCH_006_001_000329,濬,LOC
HCH_006_001_000329,三十萬,NUM
HCH_006_001_000329,木華黎,PER
HCH_006_001_000329,實,PER
HCH_006_001_000329,尚書,TITLE
HCH_006_001_000330,金邢,LOC
HCH_006_001_000330,節度使,TITLE
HCH_006_001_000330,武貴,PER
HCH_006_001_000331,木華黎,PER
HCH_006_001_000331,東平,LOC
HCH_006_001_000331,嚴實,PER
HCH_006_001_000331,洺,LOC
HCH_006_001_000331,河北,LOC
HCH_006_001_000332,董俊龍虎衞,ORG
HCH_006_001_000332,將軍,TITLE
HCH_006_001_000332,都元帥,TITLE
HCH_006_001_000333,十六年辛巳,TME
HCH_006_001_000333,卜哈兒,LOC
HCH_006_001_000333,薛迷思干,LOC
HCH_006_001_000333,朮赤,PER
HCH_006_001_000333,養吉干,LOC
HCH_006_001_000333,八,NUM
HCH_006_001_000333,兒真等城,LOC
HCH_006_001_000334,夏四月,TME
HCH_006_001_000334,鐵門關,LOC
HCH_006_001_000334,金,LOC
HCH_006_001_000334,烏古孫仲端,PER
HCH_006_001_000336,金東平行省,ORG
HCH_006_001_000336,忙古,PER
HCH_006_001_000336,嚴實,PER
HCH_006_001_000337,宋,LOC
HCH_006_001_000337,苟夢玉,PER
HCH_006_001_000338,夏六月,TME
HCH_006_001_000338,宋,LOC
HCH_006_001_000338,連,LOC
HCH_006_001_000338,漣,LOC
HCH_006_001_000338,水,LOC
HCH_006_001_000338,石珪,PER
HCH_006_001_000338,珪,PER
HCH_006_001_000338,濟,LOC
HCH_006_001_000338,兖,LOC
HCH_006_001_000338,單,LOC
HCH_006_001_000339,班勒紇,LOC
HCH_006_001_000339,朮赤,PER
HCH_006_001_000339,察合台,PER
HCH_006_001_000339,窩闊台,PER
HCH_006_001_000339,玉龍傑赤,LOC
HCH_006_001_000340,冬十月,TME
HCH_006_001_000340,拖雷,PER
HCH_006_001_000340,馬魯察葉可,LOC
HCH_006_001_000340,馬魯,LOC
HCH_006_001_000340,昔剌思,LOC
HCH_006_001_000341,木華黎,PER
HCH_006_001_000341,河西,LOC
HCH_006_001_000341,葭,LOC
HCH_006_001_000341,綏德,LOC
HCH_006_001_000341,保安,LOC
HCH_006_001_000341,鄜,LOC
HCH_006_001_000341,坊,LOC
HCH_006_001_000341,丹,LOC
HCH_006_001_000341,延安,LOC
HCH_006_001_000342,十一月,TME
HCH_006_001_000342,宋京東,LOC
HCH_006_001_000342,安撫使,TITLE
HCH_006_001_000342,張琳,PER
HCH_006_001_000342,東,LOC
HCH_006_001_000342,琳,PER
HCH_006_001_000342,滄,LOC
HCH_006_001_000342,景,LOC
HCH_006_001_000342,濱,LOC
HCH_006_001_000342,棣,LOC
HCH_006_001_000342,都元帥,TITLE
HCH_006_001_000343,德順,LOC
HCH_006_001_000344,十七年壬午,TME
HCH_006_001_000344,拖雷,PER
HCH_006_001_000344,徒思,LOC
HCH_006_001_000344,察兀兒,LOC
HCH_006_001_000346,搠搠闌河,LOC
HCH_006_001_000346,也里,LOC
HCH_006_001_000347,塔里寒,LOC
HCH_006_001_000348,木華黎,PER
HCH_006_001_000348,乾,LOC
HCH_006_001_000348,涇,LOC
HCH_006_001_000348,邠,LOC
HCH_006_001_000348,原,LOC
HCH_006_001_000348,鳳翔,LOC
HCH_006_001_000349,塔里寒寨,LOC
HCH_006_001_000350,西域,LOC
HCH_006_001_000350,札闌丁,PER
HCH_006_001_000350,滅里,PER
HCH_006_001_000350,可汗,TITLE
HCH_006_001_000350,忽都忽,PER
HCH_006_001_000351,滅里,PER
HCH_006_001_000351,可汗,TITLE
HCH_006_001_000351,札闌丁,PER
HCH_006_001_000351,八,NUM
HCH_006_001_000352,金,LOC
HCH_006_001_000352,烏古孫仲端,PER
HCH_006_001_000353,河朔,LOC
HCH_006_001_000353,河南,LOC
HCH_006_001_000353,木華黎,PER
HCH_006_001_000353,仲端,PER
HCH_006_001_000353,河朔,LOC
HCH_006_001_000353,關西,LOC
HCH_006_001_000353,河南,LOC
HCH_006_001_000353,仲端,PER
HCH_006_001_000354,金平陽,LOC
HCH_006_001_000354,胡天,PER
HCH_006_001_000354,祚,PER
HCH_006_001_000354,作,PER
HCH_006_001_000354,青龍堡,LOC
HCH_006_001_000355,冬十月,TME
HCH_006_001_000355,金河中,LOC
HCH_006_001_000355,石天應,PER
HCH_006_001_000355,都元帥,TITLE
HCH_006_001_000356,十八年癸未春三月,TME
HCH_006_001_000356,太師,TITLE
HCH_006_001_000356,木華黎,PER
HCH_006_001_000357,夏,LOC
HCH_006_001_000357,八魯彎川,LOC
HCH_006_001_000358,朮赤,PER
HCH_006_001_000358,察合台,PER
HCH_006_001_000358,窩闊台,PER
HCH_006_001_000358,八,NUM
HCH_006_001_000358,西域,LOC
HCH_006_001_000358,達魯花赤監,ORG
HCH_006_001_000359,冬十月,TME
HCH_006_001_000359,金,LOC
HCH_006_001_000359,珣,PER
HCH_006_001_000359,守緒,PER
HCH_006_001_000360,宋,LOC
HCH_006_001_000360,苟夢玉,PER
HCH_006_001_000361,十九年甲申,TME
HCH_006_001_000361,夏,LOC
HCH_006_001_000361,宋,LOC
HCH_006_001_000361,名,LOC
HCH_006_001_000361,彭義斌,PER
HCH_006_001_000361,河北,LOC
HCH_006_001_000362,史天倪,PER
HCH_006_001_000362,恩,LOC
HCH_006_001_000364,二十年乙酉春正月,TME
HCH_006_001_000365,二月,TME
HCH_006_001_000365,武仙,PER
HCH_006_001_000365,真定,LOC
HCH_006_001_000365,史天倪,PER
HCH_006_001_000366,董俊,PER
HCH_006_001_000366,李全,PER
HCH_006_001_000366,中山,LOC
HCH_006_001_000367,三月,TME
HCH_006_001_000367,史天澤,PER
HCH_006_001_000367,仙,PER
HCH_006_001_000367,真定,LOC
HCH_006_001_000368,夏六月,TME
HCH_006_001_000368,彭義斌,PER
HCH_006_001_000368,仙,PER
HCH_006_001_000368,天澤,PER
HCH_006_001_000368,贊皇,LOC
HCH_006_001_000369,二十一年,TME
HCH_006_001_000369,丙戌,TME
HCH_006_001_000369,春正月,TME
HCH_006_001_000369,夏,LOC
HCH_006_001_000369,赤,PER
HCH_006_001_000369,亦,PER
HCH_006_001_000369,臘喝翔昆,PER
HCH_006_001_000370,二月,TME
HCH_006_001_000370,黑水,LOC
HCH_006_001_000371,渾垂山,LOC
HCH_006_001_000372,甘,LOC
HCH_006_001_000372,肅,LOC
HCH_006_001_000373,西涼,LOC
HCH_006_001_000373,搠羅,LOC
HCH_006_001_000373,河羅,LOC
HCH_006_001_000373,沙陀,LOC
HCH_006_001_000373,黃河九渡,LOC
HCH_006_001_000373,應里,LOC
HCH_006_001_000374,九月,TME
HCH_006_001_000374,李全,PER
HCH_006_001_000374,張琳,PER
HCH_006_001_000374,郡王,TITLE
HCH_006_001_000374,帶孫,PER
HCH_006_001_000374,全,PER
HCH_006_001_000374,益都,LOC
HCH_006_001_000375,冬十一月庚申,TME
HCH_006_001_000375,靈,LOC
HCH_006_001_000375,夏,LOC
HCH_006_001_000375,嵬名令公,PER
HCH_006_001_000376,丙寅,TME
HCH_006_001_000376,帝渡,LOC
HCH_006_001_000376,夏,LOC
HCH_006_001_000377,丁丑,TME
HCH_006_001_000377,五,NUM
HCH_006_001_000378,鹽,LOC
HCH_006_001_000379,十二月,TME
HCH_006_001_000379,李全,PER
HCH_006_001_000380,授張柔行軍,ORG
HCH_006_001_000380,千,NUM
HCH_006_001_000380,保,LOC
HCH_006_001_000380,都元帥,TITLE
HCH_006_001_000381,窩闊台,PER
HCH_006_001_000381,察罕,PER
HCH_006_001_000381,金南京,LOC
HCH_006_001_000382,唐慶,PER
HCH_006_001_000382,金,LOC
HCH_006_001_000383,二十二年丁亥,TME
HCH_006_001_000383,夏,LOC
HCH_006_001_000383,師渡,LOC
HCH_006_001_000383,積石,LOC
HCH_006_001_000384,二月,TME
HCH_006_001_000384,臨洮,LOC
HCH_006_001_000385,三月,TME
HCH_006_001_000385,洮,LOC
HCH_006_001_000385,河,LOC
HCH_006_001_000385,西寧,LOC
HCH_006_001_000386,斡陳那顏,PER
HCH_006_001_000386,信都,LOC
HCH_006_001_000387,夏四月,TME
HCH_006_001_000387,龍德,LOC
HCH_006_001_000387,德順,LOC
HCH_006_001_000387,德順,LOC
HCH_006_001_000387,節度使,TITLE
HCH_006_001_000387,愛申,PER
HCH_006_001_000387,馬肩龍,PER
HCH_006_001_000388,五月,TME
HCH_006_001_000388,遣唐慶等使,TITLE
HCH_006_001_000388,金,LOC
HCH_006_001_000389,六盤山,LOC
HCH_006_001_000390,六月,TME
HCH_006_001_000390,金,LOC
HCH_006_001_000390,完顏合周,PER
HCH_006_001_000390,奧屯阿虎,PER
HCH_006_001_000391,五,NUM
HCH_006_001_000391,夏,LOC
HCH_006_001_000391,李晛,PER
HCH_006_001_000392,清水,LOC
HCH_006_001_000392,西江,LOC
HCH_006_001_000393,秋七月壬午,TME
HCH_006_001_000394,己丑,TME
HCH_006_001_000394,薩里川哈老,LOC
HCH_006_001_000395,金,LOC
HCH_006_001_000395,潼關,LOC
HCH_006_001_000395,南據連山,LOC
HCH_006_001_000395,北限大河,LOC
HCH_006_001_000395,宋,LOC
HCH_006_001_000395,宋,LOC
HCH_006_001_000395,金,LOC
HCH_006_001_000395,唐,LOC
HCH_006_001_000395,鄧,LOC
HCH_006_001_000395,大梁,LOC
HCH_006_001_000395,金,LOC
HCH_006_001_000395,潼關,LOC
HCH_006_001_000395,萬之眾,NUM
HCH_006_001_000395,千里,NUM
HCH_006_001_000395,六十六,NUM
HCH_006_001_000396,起輦谷,LOC
HCH_006_001_000397,至元三年冬十月,TME
HCH_006_001_000397,皇帝,TITLE
HCH_006_001_000398,至大二年冬十一月庚辰,TME
HCH_006_001_000398,皇帝,TITLE
HCH_006_001_000399,太祖,PER
HCH_006_001_000400,二十二年,TME
HCH_006_001_000401,四十,NUM
HCH_006_001_000401,夏,LOC
HCH_006_001_000403,戊子,TME
HCH_006_001_000404,拖雷,PER
